ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
12341627,JE201044,4/16/2021 0:30,040XX E 134TH ST,031A,ROBBERY,ARMED - HANDGUN,STREET,FALSE,FALSE,433,4,10,55,3,1204544,1816604,2021,4/23/2021 16:51,41.65143133,-87.52725823,"(41.651431329, -87.527258234)"
12341327,JE200721,4/16/2021 0:30,070XX S RACINE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,734,7,6,67,14,1169539,1858050,2021,4/23/2021 16:51,41.76599242,-87.65413904,"(41.765992424, -87.65413904)"
12341389,JE200746,4/16/2021 0:25,009XX W AGATITE AVE,560,ASSAULT,SIMPLE,APARTMENT,TRUE,TRUE,1914,19,46,3,08A,1169161,1929732,2021,4/23/2021 16:51,41.96270178,-87.65344376,"(41.962701775, -87.653443755)"
12341317,JE200699,4/16/2021 0:09,024XX N CICERO AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,TRUE,FALSE,2521,25,31,19,15,1143999,1915615,2021,4/23/2021 16:51,41.92447403,-87.74631099,"(41.924474033, -87.746310985)"
12341393,JE200708,4/16/2021 0:05,122XX S LOWE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,523,5,34,53,14,1174191,1823775,2021,4/23/2021 16:51,41.67183495,-87.63810239,"(41.671834945, -87.638102391)"
12341325,JE200695,4/16/2021 0:01,012XX N HALSTED ST,031A,ROBBERY,ARMED - HANDGUN,GAS STATION,FALSE,FALSE,1822,18,27,8,3,1170781,1908434,2021,4/23/2021 16:51,41.90422371,-87.64811351,"(41.904223711, -87.648113511)"
12341447,JE200845,4/16/2021 0:01,011XX S STATE ST,820,THEFT,$500 AND UNDER,CTA STATION,FALSE,FALSE,123,1,4,32,6,1176517,1895340,2021,4/23/2021 16:51,41.86816541,-87.62743954,"(41.868165405, -87.62743954)"
12345010,JE204362,4/16/2021 0:01,101XX S INDIANA AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,FALSE,FALSE,511,5,9,49,08B,1179374,1837725,2021,4/23/2021 16:51,41.70999942,-87.61870916,"(41.709999422, -87.618709164)"
12341532,JE200981,4/16/2021 0:01,061XX N MILWAUKEE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,1611,16,39,10,14,1133581,1940613,2021,4/23/2021 16:51,41.99326042,-87.78400294,"(41.993260415, -87.784002944)"
12343420,JE203155,4/16/2021 0:00,003XX N HAMLIN AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1122,11,37,26,7,1151008,1901535,2021,4/23/2021 16:51,41.8857026,-87.72092608,"(41.885702596, -87.720926076)"
12341353,JE200694,4/16/2021 0:00,005XX S PULASKI RD,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,CTA PLATFORM,FALSE,FALSE,1132,11,24,26,14,1149812,1897228,2021,4/23/2021 16:51,41.87390705,-87.72543009,"(41.873907046, -87.725430093)"
12341322,JE200685,4/16/2021 0:00,044XX N ROCKWELL ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,1911,19,47,4,08B,1158246,1929273,2021,4/23/2021 16:51,41.9616729,-87.69358666,"(41.961672895, -87.693586655)"
12341333,JE200711,4/16/2021 0:00,052XX W FULTON ST,560,ASSAULT,SIMPLE,APARTMENT,FALSE,TRUE,1523,15,28,25,08A,1141179,1901435,2021,4/23/2021 16:51,41.88561499,-87.75702305,"(41.885614994, -87.757023049)"
12343271,JE203020,4/16/2021 0:00,034XX N OSAGE AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,1631,16,38,17,6,1122484,1921739,2021,4/23/2021 16:51,41.94165605,-87.82523458,"(41.941656054, -87.825234579)"
12344992,JE204888,4/16/2021 0:00,011XX W 50TH ST,820,THEFT,$500 AND UNDER,APARTMENT,FALSE,FALSE,933,9,20,61,6,1169689,1871646,2021,4/23/2021 16:51,41.8032982,-87.65319504,"(41.8032982, -87.653195042)"
12345501,JE205758,4/16/2021 0:00,049XX N MARINE DR,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,FALSE,FALSE,2024,20,48,3,11,1169938,1933073,2021,4/23/2021 16:51,41.97185262,-87.65048914,"(41.971852622, -87.650489142)"
12344985,JE205119,4/16/2021 0:00,040XX W CARROLL AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,FALSE,FALSE,1114,11,28,26,08A,1149458,1901931,2021,4/23/2021 16:51,41.88681948,-87.72660775,"(41.886819476, -87.726607753)"
12342464,JE201028,4/16/2021 0:00,040XX S OAKENWALD AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,214,2,4,36,08B,1183954,1878652,2021,4/23/2021 16:51,41.82220151,-87.60065993,"(41.822201512, -87.600659931)"
12345604,JE205835,4/16/2021 0:00,076XX S RACINE AVE,460,BATTERY,SIMPLE,STREET,FALSE,FALSE,612,6,17,71,08B,1169643,1854247,2021,4/23/2021 16:51,41.75555424,-87.65386795,"(41.755554244, -87.653867946)"
12345834,JE205516,4/15/2021 23:05,076XX S East End Ave,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,414,4,8,43,11,1188862,1854636,2021,4/23/2021 16:49,41.75618358,-87.58342342,"(41.756183581, -87.583423422)"
12345919,JE206183,4/15/2021 20:00,002XX N KENNETH AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1113,11,28,26,14,1146691,1900739,2021,4/23/2021 16:49,41.88360173,-87.73679944,"(41.883601727, -87.736799439)"
12346292,JE206603,4/15/2021 19:15,036XX N PACIFIC AVE,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,FALSE,1631,16,38,17,08A,1122067,1923272,2021,4/24/2021 16:58,41.94586957,-87.82673396,"(41.945869574, -87.826733963)"
12345699,JE206045,4/15/2021 18:00,079XX S ELLIS AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,FALSE,FALSE,624,6,8,44,26,1184269,1852576,2021,4/23/2021 16:49,41.75063936,-87.6003199,"(41.750639363, -87.6003199)"
12345554,JE205755,4/15/2021 17:30,030XX W ARTHINGTON ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE - YARD (FRONT / BACK),FALSE,FALSE,1134,11,28,27,14,1156174,1895881,2021,4/23/2021 16:49,41.87008472,-87.70210809,"(41.870084721, -87.702108093)"
12345668,JE205840,4/15/2021 17:00,008XX N TRUMBULL AVE,2024,NARCOTICS,POSSESS - HEROIN (WHITE),STREET,TRUE,FALSE,1121,11,27,23,18,1153226,1905401,2021,4/23/2021 16:49,41.89626756,-87.71267839,"(41.89626756, -87.712678392)"
12346745,JE206713,4/15/2021 14:48,033XX W 21ST ST,1310,CRIMINAL DAMAGE,TO PROPERTY,CHURCH / SYNAGOGUE / PLACE OF WORSHIP,FALSE,FALSE,1024,10,24,29,14,1154225,1889843,2021,4/24/2021 16:58,41.85355488,-87.7094246,"(41.853554881, -87.709424599)"
12345965,JE206169,4/15/2021 14:00,063XX W FLETCHER ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,2511,25,36,19,7,1133576,1920265,2021,4/23/2021 16:49,41.93742358,-87.78450078,"(41.937423583, -87.784500778)"
12345627,JE205983,4/15/2021 13:40,001XX N STATE ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,STREET,FALSE,FALSE,111,1,42,32,11,1176353,1900882,2021,4/23/2021 16:49,41.88337668,-87.62787438,"(41.883376682, -87.627874384)"
12345806,JE206060,4/15/2021 12:30,096XX S VAN VLISSINGEN RD,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,FALSE,FALSE,431,4,7,51,26,1190455,1841342,2021,4/23/2021 16:49,41.71966533,-87.5780131,"(41.719665331, -87.578013098)"
12345402,JE205591,4/15/2021 10:45,026XX N SPAULDING AVE,810,THEFT,OVER $500,APARTMENT,FALSE,FALSE,1412,14,35,22,6,1153628,1917392,2021,4/23/2021 16:49,41.92916393,-87.7108823,"(41.929163929, -87.710882298)"
12345391,JE205549,4/15/2021 9:00,053XX W CHICAGO AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,FALSE,FALSE,1524,15,37,25,11,1140681,1904818,2021,4/23/2021 16:49,41.89490752,-87.75876864,"(41.894907524, -87.758768643)"
12345664,JE205992,4/15/2021 6:21,003XX E OHIO ST,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,FALSE,TRUE,1834,18,42,8,26,1178915,1904276,2021,4/23/2021 16:49,41.8926318,-87.61836282,"(41.892631803, -87.618362824)"
12345561,JE205695,4/15/2021 0:00,063XX N OAKLEY AVE,1585,SEX OFFENSE,OTHER,RESIDENCE,FALSE,FALSE,2413,24,50,2,17,1159833,1941977,2021,4/23/2021 16:49,41.99650057,-87.68739974,"(41.996500565, -87.687399736)"
12345836,JE205551,4/15/2021 0:00,063XX N LAKEWOOD AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,2433,24,48,77,6,1166468,1942205,2021,4/23/2021 16:49,41.99698627,-87.66298596,"(41.996986268, -87.662985961)"
12346471,JE206800,4/15/2021 0:00,016XX W OGDEN AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,1224,12,28,28,11,1165382,1899448,2021,4/24/2021 16:58,41.87968209,-87.66820125,"(41.879682085, -87.668201247)"
12345629,JE205877,4/14/2021 20:45,0000X N WABASH AVE,810,THEFT,OVER $500,CTA TRAIN,FALSE,FALSE,112,1,42,32,6,1176805,1900577,2021,4/23/2021 16:49,41.88252954,-87.62622386,"(41.882529537, -87.626223856)"
12345802,JE206152,4/14/2021 20:00,075XX S COLES AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,421,4,7,43,7,1195733,1855881,2021,4/23/2021 16:49,41.75943284,-87.55820205,"(41.759432839, -87.558202048)"
12345988,JE199489,4/14/2021 17:23,113XX S CHAMPLAIN AVE,4386,OTHER OFFENSE,VIOLATION OF CIVIL NO CONTACT ORDER,RESIDENCE,FALSE,FALSE,531,5,9,50,26,1182607,1829813,2021,4/23/2021 16:49,41.68821361,-87.60711382,"(41.688213614, -87.607113816)"
12345662,JE205917,4/14/2021 16:18,037XX S COTTAGE GROVE AVE,560,ASSAULT,SIMPLE,APARTMENT,FALSE,TRUE,212,2,4,36,08A,1181886,1880202,2021,4/23/2021 16:49,41.82650297,-87.60819842,"(41.826502965, -87.608198422)"
12345843,JE205397,4/14/2021 15:50,0000X E RANDOLPH ST,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,FALSE,FALSE,111,1,42,32,6,1176582,1901291,2021,4/23/2021 16:49,41.88449383,-87.62702113,"(41.884493832, -87.627021129)"
12345522,JE205777,4/14/2021 9:00,024XX W MADISON ST,890,THEFT,FROM BUILDING,BARBERSHOP,FALSE,FALSE,1222,12,27,28,6,1160165,1899944,2021,4/23/2021 16:49,41.8811525,-87.68734361,"(41.881152504, -87.687343613)"
12345835,JE205523,4/14/2021 8:40,040XX W KAMERLING AVE,890,THEFT,FROM BUILDING,APARTMENT,FALSE,FALSE,2534,25,26,23,6,1149127,1908684,2021,4/23/2021 16:49,41.90535683,-87.72764821,"(41.905356829, -87.727648214)"
12346341,JE206448,4/14/2021 8:03,043XX S STATE ST,810,THEFT,OVER $500,APARTMENT,FALSE,FALSE,215,2,3,38,6,1176999,1876167,2021,4/24/2021 16:58,41.81554237,-87.62624952,"(41.815542373, -87.626249524)"
12345881,JE205525,4/14/2021 7:35,042XX N LINCOLN AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,ATM (AUTOMATIC TELLER MACHINE),FALSE,FALSE,1911,19,47,5,11,1161557,1927958,2021,4/23/2021 16:49,41.95799599,-87.68145034,"(41.957995991, -87.681450338)"
12345216,JE205330,4/14/2021 4:30,070XX S SANGAMON ST,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,733,7,6,68,5,1171189,1858198,2021,4/23/2021 16:49,41.76636264,-87.6480869,"(41.766362642, -87.648086903)"
12345751,JE205936,4/14/2021 0:00,017XX W TAYLOR ST,281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,HOSPITAL BUILDING / GROUNDS,FALSE,FALSE,1231,12,27,28,2,1164761,1895624,2021,4/23/2021 16:49,41.86920189,-87.67058988,"(41.869201889, -87.670589881)"
12345565,JE205658,4/14/2021 0:00,045XX S CALUMET AVE,1752,OFFENSE INVOLVING CHILDREN,AGGRAVATED CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER,APARTMENT,FALSE,TRUE,215,2,3,38,17,1179196,1874900,2021,4/23/2021 16:49,41.81201573,-87.61822929,"(41.812015729, -87.618229288)"
12345574,JE205865,4/14/2021 0:00,060XX S SANGAMON ST,580,STALKING,SIMPLE,APARTMENT,FALSE,TRUE,712,7,16,68,08A,1171012,1864729,2021,4/23/2021 16:49,41.78428836,-87.64854506,"(41.784288355, -87.648545055)"
12345462,JE205188,4/13/2021 23:54,098XX S THROOP ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE - YARD (FRONT / BACK),FALSE,TRUE,2213,22,21,73,08B,1169396,1839363,2021,4/23/2021 16:49,41.71471578,-87.65520292,"(41.714715776, -87.65520292)"
12345855,JE205396,4/13/2021 22:20,007XX W DIVERSEY PKWY,820,THEFT,$500 AND UNDER,SIDEWALK,FALSE,FALSE,1934,19,44,6,6,1170908,1918832,2021,4/23/2021 16:49,41.93275356,-87.64734149,"(41.932753563, -87.64734149)"
12345302,JE205431,4/12/2021 17:00,015XX W GRAND AVE,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,RESIDENCE,FALSE,FALSE,1215,12,1,24,11,1165934,1903575,2021,4/23/2021 16:49,41.89099513,-87.66605656,"(41.890995133, -87.666056556)"
12345829,JE205675,4/12/2021 14:00,017XX E 92ND ST,810,THEFT,OVER $500,RESIDENCE - PORCH / HALLWAY,FALSE,FALSE,413,4,8,48,6,1189347,1844315,2021,4/23/2021 16:49,41.72785016,-87.58197628,"(41.727850157, -87.581976277)"
12345868,JE205406,4/12/2021 10:00,043XX W 21ST ST,820,THEFT,$500 AND UNDER,APARTMENT,FALSE,FALSE,1012,10,24,29,6,1147733,1889733,2021,4/23/2021 16:49,41.85338,-87.73325561,"(41.853379997, -87.733255612)"
12346707,JE206874,4/12/2021 9:04,0000X N STATE ST,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,112,1,42,32,6,,,2021,4/23/2021 16:51,,,
12345280,JE197993,4/11/2021 16:00,035XX W 60TH PL,820,THEFT,$500 AND UNDER,RESIDENCE,FALSE,FALSE,823,8,23,66,6,1153945,1864275,2021,4/23/2021 16:49,41.78339847,-87.71113184,"(41.783398466, -87.711131841)"
12345832,JE205388,4/11/2021 12:50,020XX N RICHMOND ST,810,THEFT,OVER $500,STREET,FALSE,FALSE,1414,14,1,22,6,1156605,1913743,2021,4/23/2021 16:49,41.91909097,-87.70004172,"(41.919090968, -87.700041723)"
12345634,JE205693,4/11/2021 10:00,007XX W 80TH ST,810,THEFT,OVER $500,APARTMENT,FALSE,FALSE,621,6,21,71,6,1172846,1851829,2021,4/23/2021 16:49,41.74884893,-87.64220095,"(41.748848928, -87.642200949)"
12345549,JE205750,4/11/2021 6:30,008XX W LAKESIDE PL,630,BURGLARY,ATTEMPT FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,1914,19,46,3,5,1169688,1931754,2021,4/23/2021 16:49,41.96823871,-87.65144703,"(41.968238713, -87.651447025)"
12346466,JE206790,4/11/2021 0:00,002XX N LAMON AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,1532,15,28,25,6,1143670,1901148,2021,4/24/2021 16:58,41.88478116,-87.74788268,"(41.884781161, -87.747882681)"
12345853,JE205826,4/9/2021 14:30,010XX W MONTANA ST,890,THEFT,FROM BUILDING,RESIDENCE - YARD (FRONT / BACK),FALSE,FALSE,1932,19,43,7,6,1168920,1916474,2021,4/23/2021 16:49,41.92632651,-87.65471573,"(41.926326511, -87.65471573)"
12345639,JE206017,4/9/2021 13:50,063XX S ALBANY AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,823,8,17,66,6,1156808,1862435,2021,4/23/2021 16:49,41.77829191,-87.70068465,"(41.778291907, -87.700684647)"
12345809,JE206157,4/9/2021 12:00,050XX N DRAKE AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,1712,17,39,13,6,1151805,1933352,2021,4/23/2021 16:49,41.97299545,-87.71715966,"(41.972995453, -87.717159655)"
12346275,JE206598,4/9/2021 12:00,044XX S HONORE ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,FALSE,FALSE,924,9,15,61,11,1164758,1875337,2021,4/24/2021 16:58,41.81353238,-87.67117509,"(41.813532384, -87.671175093)"
12346697,JE206407,4/9/2021 10:33,034XX W MONTROSE AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,OTHER (SPECIFY),FALSE,FALSE,1723,17,35,16,11,1152461,1929024,2021,4/24/2021 16:58,41.96110617,-87.71486227,"(41.961106172, -87.714862272)"
12346367,JE205906,4/9/2021 10:00,064XX N NORDICA AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,1611,16,41,10,11,1128409,1942472,2021,4/24/2021 16:58,41.99845115,-87.80298556,"(41.998451147, -87.802985557)"
12345879,JE205510,4/9/2021 9:43,005XX W WEBSTER AVE,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,1812,18,43,7,6,1172220,1914889,2021,4/23/2021 16:49,41.92190489,-87.64263678,"(41.921904892, -87.642636783)"
12346440,JE206758,4/9/2021 9:00,113XX S CALUMET AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,FALSE,FALSE,531,5,9,49,11,1180602,1829778,2021,4/24/2021 16:58,41.68816372,-87.61445498,"(41.688163718, -87.61445498)"
12345332,JE205477,4/9/2021 8:00,063XX S EBERHART AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,FALSE,TRUE,312,3,20,42,26,1180667,1863135,2021,4/23/2021 16:49,41.77969781,-87.61319526,"(41.779697806, -87.613195258)"
12345825,JE205400,4/8/2021 16:35,0000X E RANDOLPH ST,810,THEFT,OVER $500,SIDEWALK,FALSE,FALSE,111,1,42,32,6,1176904,1901295,2021,4/23/2021 16:49,41.88449753,-87.6258386,"(41.884497529, -87.625838595)"
12346358,JE206623,4/8/2021 14:30,062XX S HOYNE AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,714,7,16,67,5,1163438,1863286,2021,4/24/2021 16:58,41.78049075,-87.67635478,"(41.780490745, -87.676354781)"
12345590,JE205856,4/8/2021 12:36,023XX S CANAL ST,820,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,FALSE,FALSE,914,9,25,34,6,1173564,1888880,2021,4/23/2021 16:49,41.85050481,-87.63847242,"(41.850504813, -87.638472418)"
12345320,JE205479,4/8/2021 0:00,053XX S PRAIRIE AVE,820,THEFT,$500 AND UNDER,APARTMENT,FALSE,FALSE,231,2,3,40,6,1178948,1869670,2021,4/23/2021 16:49,41.79766981,-87.61929831,"(41.797669806, -87.619298307)"
12346564,JE206756,4/7/2021 12:00,048XX S LAKE PARK AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,222,2,4,39,11,1186842,1873319,2021,4/24/2021 16:58,41.80749934,-87.59023448,"(41.807499342, -87.590234482)"
12346445,JE206789,4/7/2021 12:00,084XX S MARSHFIELD AVE,820,THEFT,$500 AND UNDER,AIRPORT TRANSPORTATION SYSTEM (ATS),FALSE,FALSE,614,6,21,71,6,1166808,1848841,2021,4/24/2021 16:58,41.74078039,-87.66441155,"(41.740780387, -87.664411553)"
12333960,JE191901,4/7/2021 2:00,045XX W MADISON ST,340,ROBBERY,ATTEMPT STRONG ARM - NO WEAPON,CTA BUS STOP,FALSE,FALSE,1113,11,28,26,3,1146197,1899632,2021,4/23/2021 16:49,41.8805734,-87.73864164,"(41.880573398, -87.738641635)"
12345432,JE205643,4/7/2021 0:00,015XX S FAIRFIELD AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,TRUE,1023,10,28,29,26,1158297,1892717,2021,4/23/2021 16:49,41.86135928,-87.69440034,"(41.861359279, -87.694400341)"
12345856,JE205472,4/6/2021 7:40,015XX N CALIFORNIA AVE,820,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,FALSE,FALSE,1423,14,26,24,6,1157452,1910106,2021,4/23/2021 16:49,41.90909354,-87.69702888,"(41.909093543, -87.697028878)"
12346694,JE206939,4/6/2021 3:00,026XX N RIDGEWAY AVE,890,THEFT,FROM BUILDING,APARTMENT,FALSE,FALSE,2524,25,35,22,6,1150936,1917336,2021,4/24/2021 16:58,41.92906346,-87.72077611,"(41.929063462, -87.720776109)"
12346324,JE206634,4/6/2021 0:00,013XX N AUSTIN BLVD,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,FALSE,FALSE,2531,25,29,25,11,1136115,1908366,2021,4/24/2021 16:58,41.90472637,-87.77545386,"(41.904726365, -87.775453858)"
12345991,JE189698,4/5/2021 0:31,001XX W 111TH PL,460,BATTERY,SIMPLE,HOSPITAL BUILDING / GROUNDS,FALSE,TRUE,522,5,34,49,08B,1177334,1831018,2021,4/23/2021 16:49,41.69164068,-87.62638155,"(41.691640675, -87.626381549)"
12346566,JE206979,4/5/2021 0:00,093XX S INDIANA AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,TRUE,633,6,9,49,08A,1179234,1843118,2021,4/24/2021 16:58,41.7248017,-87.61905801,"(41.724801703, -87.619058011)"
12345258,JE205285,4/4/2021 8:00,004XX W 61ST ST,810,THEFT,OVER $500,APARTMENT,FALSE,TRUE,711,7,20,68,6,1174341,1864479,2021,4/27/2021 16:48,41.78352893,-87.63634712,"(41.783528925, -87.636347116)"
12345862,JE205808,4/4/2021 0:01,022XX W LAWRENCE AVE,820,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,FALSE,FALSE,1911,19,47,4,6,1160375,1931835,2021,4/23/2021 16:49,41.96865927,-87.68568805,"(41.968659266, -87.685688051)"
12346532,JE206720,4/3/2021 16:00,003XX W 24TH PL,820,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,FALSE,FALSE,914,9,11,34,6,1174415,1888047,2021,4/24/2021 16:58,41.84820006,-87.63537397,"(41.848200058, -87.635373966)"
12345704,JE205868,4/3/2021 12:29,023XX W TOUHY AVE,890,THEFT,FROM BUILDING,APARTMENT,FALSE,FALSE,2411,24,50,2,6,1159664,1947718,2021,4/23/2021 16:49,42.01225755,-87.6878622,"(42.012257548, -87.687862198)"
12345902,JE206123,4/3/2021 12:00,037XX W 85TH PL,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE - GARAGE,FALSE,FALSE,834,8,18,70,5,1153027,1847620,2021,4/23/2021 16:49,41.73771261,-87.71493654,"(41.737712613, -87.714936544)"
12345398,JE205554,4/3/2021 11:00,046XX W NORTH AVE,820,THEFT,$500 AND UNDER,DEPARTMENT STORE,FALSE,FALSE,2533,25,37,25,6,1145011,1910225,2021,4/23/2021 16:49,41.90966425,-87.74272882,"(41.909664252, -87.742728815)"
12345653,JE205998,4/2/2021 19:09,029XX N KENOSHA AVE,810,THEFT,OVER $500,RESIDENCE - PORCH / HALLWAY,FALSE,FALSE,2523,25,31,20,6,1147368,1919108,2021,4/23/2021 16:49,41.93399519,-87.73384198,"(41.93399519, -87.733841983)"
12345422,JE205640,4/2/2021 12:00,081XX S VERNON AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,631,6,6,44,11,1180660,1851079,2021,4/23/2021 16:49,41.74661504,-87.61359074,"(41.74661504, -87.613590743)"
12345789,JE206148,4/1/2021 12:58,003XX N AUSTIN BLVD,820,THEFT,$500 AND UNDER,APARTMENT,FALSE,FALSE,1512,15,29,25,6,1136323,1901595,2021,4/23/2021 16:49,41.88614216,-87.7748517,"(41.886142161, -87.7748517)"
12345477,JE205575,4/1/2021 8:00,019XX W WABANSIA AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1434,14,2,24,6,1162986,1911324,2021,4/23/2021 16:49,41.91232137,-87.67666524,"(41.912321369, -87.676665243)"
12346571,JE206945,4/1/2021 0:00,057XX W ADDISON ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,FALSE,TRUE,1633,16,36,15,26,1137542,1923359,2021,4/24/2021 16:58,41.94584324,-87.76985007,"(41.94584324, -87.769850072)"
12345733,JE205793,3/31/2021 15:01,054XX S LOOMIS BLVD,820,THEFT,$500 AND UNDER,RESIDENCE,FALSE,FALSE,934,9,20,61,6,1167925,1868574,2021,4/23/2021 16:49,41.7949064,-87.65975275,"(41.794906402, -87.659752752)"
12345378,JE205536,3/31/2021 14:00,063XX S FRANCISCO AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,823,8,17,66,6,1158135,1862559,2021,4/23/2021 16:49,41.77860529,-87.69581639,"(41.778605288, -87.695816391)"
12345482,JE205649,3/30/2021 14:50,042XX W FORD CITY DR,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,FALSE,FALSE,833,8,18,65,11,1149271,1853250,2021,4/23/2021 16:49,41.75323557,-87.72855276,"(41.753235568, -87.728552759)"
12346305,JE206592,3/30/2021 10:00,008XX N MICHIGAN AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,STREET,FALSE,FALSE,1833,18,2,8,11,1177338,1906181,2021,4/24/2021 16:58,41.89789513,-87.62409661,"(41.897895128, -87.624096605)"
12346634,JE206924,3/30/2021 10:00,007XX W IRVING PARK RD,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,FALSE,FALSE,1915,19,46,3,11,1170435,1926781,2021,4/24/2021 16:58,41.9545763,-87.64884644,"(41.954576302, -87.648846438)"
12346355,JE206667,3/30/2021 9:00,009XX S RACINE AVE,810,THEFT,OVER $500,OTHER (SPECIFY),FALSE,FALSE,1231,12,28,28,6,1168522,1895946,2021,4/24/2021 16:58,41.87000497,-87.65677303,"(41.870004973, -87.656773028)"
12345441,JE205642,3/29/2021 22:00,058XX N SHERIDAN RD,281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,FALSE,FALSE,2022,20,48,77,2,1168577,1938929,2021,4/23/2021 16:49,41.98795129,-87.65532326,"(41.987951293, -87.655323262)"
